CH1,CH2,CH3
2.80058651,80.10433101,0.089931574
2.866080156,79.46935765,0.099706745
2.907135875,78.78554019,0.109481916
2.924731183,78.19941094,0.119745846
2.9257087,77.56443758,0.124633431
2.917888563,76.92946423,0.129521017
2.899315738,76.44102319,0.124633431
2.869012708,76.00142625,0.129521017
2.826001955,75.61067341,0.129521017
2.771260997,75.21992058,0.124633431
2.7028348,74.78032364,0.11485826
2.62170088,74.43841491,0.10459433
2.529814272,73.90112976,0.08455523
2.42913001,73.41268872,0.054740958
2.322580645,72.97309178,0.014662757
2.225806452,72.48465074,-0.025415445
2.135874878,71.94736559,-0.070381232
2.039100684,71.41008045,-0.110459433
1.945259042,71.65430097,-0.140273705
1.859237537,74.24303849,-0.160312805
1.783968719,80.69046026,-0.150537634
1.71945259,91.04541036,-0.110459433
1.66568915,102.6703072,-0.045454545
1.62170088,112.4879721,0.014662757
1.586510264,119.3261467,0.069892473
1.558162268,123.8686484,0.109481916
1.532746823,127.1412034,0.139784946
1.508308895,129.4368763,0.159824047
1.488758553,130.8045112,0.169599218
1.471163245,131.2441082,0.174975562
1.449657869,130.8045112,0.174975562
1.426197458,129.8764733,0.179863148
1.401759531,128.6065265,0.184750733
1.383186706,127.1412034,0.174975562
1.367546432,125.2362834,0.169599218
1.347018573,122.9894546,0.164711632
1.324535679,120.4495611,0.169599218
1.301075269,117.567759,0.179863148
1.279569892,114.4417363,0.189638319
1.259042033,110.9738049,0.209677419
1.244379277,107.3104971,0.234604106
1.233626588,103.3052805,0.269794721
1.219941349,99.15353167,0.300097752
1.206256109,95.05062691,0.304985337
1.191593353,91.28963089,0.26001955
1.173998045,88.16360821,0.195014663
1.152492669,85.91677942,0.139784946
1.130009775,84.30492397,0.11485826
1.114369501,83.23035368,0.109481916
1.117302053,82.44884801,0.11485826
1.153470186,81.91156286,0.10459433
1.233626588,81.56965413,0.099706745
1.363636364,81.27658951,0.284946237
1.511241447,81.1300572,0.840175953
1.679374389,80.78814847,1.205278592
1.890518084,80.49508384,0.755131965
2.117302053,80.15317511,0.134897361
2.33431085,79.76242228,-0.055229717
2.523949169,79.37166944,-0.035190616
2.677419355,78.98091661,-0.015151515
2.791788856,78.49247557,-0.005376344
2.870967742,77.90634631,-0.000488759
2.919843597,77.32021706,0.014662757
2.946236559,76.73408781,0.024437928
2.953079179,76.24564677,0.039589443
2.943304008,75.90373804,0.039589443
2.922776149,75.56182931,0.034701857
2.892473118,75.21992058,0.034701857
2.849462366,74.78032364,0.039589443
2.794721408,74.43841491,0.044477028
2.72629521,74.09650618,0.039589443
2.64516129,73.80344156,0.024437928
2.552297165,73.55922103,0.019550342
2.448680352,73.1196241,0.004398827
2.337243402,72.48465074,-0.020527859
2.219941349,71.84967738,-0.055229717
2.100684262,71.16585992,-0.110459433
1.985337243,70.67741888,-0.150537634
1.889540567,70.67741888,-0.175464321
1.808406647,72.28927432,-0.18572825
1.728250244,77.36906117,-0.180351906
1.655913978,86.69828508,-0.140273705
1.594330401,98.372026,-0.085532747
1.542521994,109.1177289,-0.020527859
1.500488759,116.8839415,0.029814272
1.467253177,121.8660402,0.074780059
1.439882698,125.2362834,0.109481916
1.41544477,127.434268,0.134897361
1.393939394,128.5576824,0.154936461
1.372434018,128.801903,0.169599218
1.35483871,128.362306,0.184750733
1.338220919,127.4831122,0.195014663
1.31769306,126.2620095,0.204789834
1.295210166,124.7478423,0.209677419
1.272727273,122.7940781,0.214565005
1.249266862,120.6937817,0.219941349
1.226783969,118.3004205,0.224828935
1.207233627,115.6628389,0.23998045
1.188660802,112.878725,0.26001955
1.172043011,109.6550141,0.280058651
1.157380254,106.1870827,0.304985337
1.145650049,102.2795543,0.339687195
1.134897361,98.3231819,0.365102639
1.129032258,94.41565356,0.369990225
1.124144673,91.04541036,0.319648094
1.112414467,88.40782873,0.264907136
1.094819159,86.55175277,0.224828935
1.0742913,85.28180606,0.209677419
1.056695992,84.40261218,0.209677419
1.051808407,83.71879472,0.219941349
1.0742913,83.23035368,0.214565005
1.137829912,82.83960085,0.234604106
1.250244379,82.49769212,0.484848485
1.412512219,82.10693928,1.085532747
1.616813294,81.71618645,1.365591398
1.81427175,81.42312182,0.840175953
2.004887586,81.1300572,0.249755621
2.211143695,80.78814847,0.094819159
2.403714565,80.34855153,0.109481916
2.565982405,79.81126638,0.129521017
2.691104594,79.32282534,0.149560117
2.779081134,78.78554019,0.164711632
2.834799609,78.29709915,0.174975562
2.865102639,77.85750221,0.184750733
2.875855327,77.46674938,0.195014663
2.871945259,76.97830833,0.199902248
2.856304985,76.53871139,0.209677419
2.828934506,76.05027035,0.209677419
2.792766373,75.61067341,0.209677419
2.746823069,75.17107648,0.209677419
2.686217009,74.68263543,0.214565005
2.611925709,74.19419439,0.209677419
2.524926686,73.51037693,0.199902248
2.427174976,72.77771537,0.179863148
2.321603128,72.09389791,0.149560117
2.212121212,71.55661276,0.11485826
2.102639296,71.11701582,0.069892473
1.998044966,70.82395119,0.034701857
1.902248289,71.16585992,0.004398827
1.816226784,73.85228566,-0.005376344
1.749755621,80.69046026,0.009775171
1.697947214,91.4361632,0.049853372
1.649071359,103.1099041,0.109481916
1.606060606,112.5368162,0.169599218
1.569892473,118.8865498,0.219941349
1.538611926,123.0382987,0.26001955
1.511241447,125.9689449,0.289833822
1.486803519,128.0692414,0.314760508
1.463343109,129.0461235,0.329912023
1.439882698,129.1926558,0.339687195
1.416422287,128.5576824,0.349951124
1.392961877,127.5319563,0.359726295
1.374389052,126.1643213,0.359726295
1.358748778,124.60131,0.359726295
1.339198436,122.7940781,0.359726295
1.318670577,120.7914699,0.359726295
1.298142717,118.5446411,0.359726295
1.277614858,115.9070594,0.359726295
1.258064516,112.9764132,0.365102639
1.238514174,109.7527023,0.390029326
1.220918866,106.1870827,0.404692082
1.204301075,102.3772426,0.434995112
1.187683284,98.46971421,0.464809384
1.171065494,94.61102998,0.479960899
1.151515152,91.09425447,0.470185728
1.134897361,88.31014052,0.419843597
1.117302053,86.30753225,0.349951124
1.093841642,84.98874143,0.294721408
1.072336266,84.10954756,0.274682307
1.065493646,83.4745742,0.274682307
1.08797654,82.93728905,0.274682307
1.153470186,82.3023157,0.26001955
1.270772239,81.71618645,0.300097752
1.438905181,81.2277454,0.62512219
1.647116325,80.88583668,1.290811339
1.878787879,80.49508384,1.500977517
2.112414467,80.10433101,0.910068426
2.30400782,79.81126638,0.284946237
2.458455523,79.46935765,0.109481916
2.598240469,79.02976071,0.119745846
2.710654936,78.54131967,0.139784946
2.791788856,78.05287863,0.149560117
2.845552297,77.41790527,0.159824047
2.877810362,76.88062012,0.169599218
2.892473118,76.19680266,0.174975562
2.892473118,75.56182931,0.184750733
2.880742913,74.97570006,0.189638319
2.856304985,74.48725902,0.195014663
2.819159335,74.04766208,0.195014663
2.768328446,73.60806514,0.199902248
2.712609971,73.2173123,0.199902248
2.650048876,72.77771537,0.199902248
2.571847507,72.43580664,0.189638319
2.479960899,72.0450538,0.174975562
2.379276637,71.60545686,0.149560117
2.271749756,71.11701582,0.11485826
2.16226784,70.62857478,0.074780059
2.055718475,70.09128963,0.029814272
1.95601173,69.79822501,-0.005376344
1.867057674,70.53088657,-0.03030303
1.788856305,74.09650618,-0.04056696
1.723362659,81.86271876,-0.015151515
1.675464321,92.99917453,0.024437928
1.637341153,104.5752272,0.094819159
1.602150538,113.6602306,0.159824047
1.569892473,119.7657437,0.214565005
1.54056696,123.9174925,0.26001955
1.514173998,126.9946711,0.294721408
1.48973607,129.0461235,0.314760508
1.46627566,130.218382,0.329912023
1.442815249,130.5114466,0.334799609
1.421309873,130.0718497,0.339687195
1.400782014,129.1926558,0.345063539
1.381231672,127.9715532,0.345063539
1.361681329,126.5062301,0.345063539
1.347018573,124.6989982,0.345063539
1.33431085,122.5010135,0.345063539
1.318670577,120.0588083,0.345063539
1.302052786,117.2258503,0.345063539
1.285434995,114.0998276,0.365102639
1.269794721,110.6807403,0.390029326
1.256109482,106.9685884,0.410068426
1.24340176,103.1099041,0.434995112
1.22971652,99.10468757,0.470185728
1.216031281,95.29484744,0.479960899
1.201368524,91.77807193,0.459921799
1.181818182,88.99395798,0.404692082
1.165200391,86.8448174,0.334799609
1.151515152,85.37949427,0.289833822
1.139784946,84.30492397,0.269794721
1.142717498,83.62110651,0.264907136
1.175953079,83.03497726,0.264907136
1.253176931,82.59538032,0.254643206
1.381231672,82.25347159,0.319648094
1.558162268,81.91156286,0.710166178
1.774193548,81.56965413,1.340664712
2.009775171,81.1789013,1.480938416
2.24340176,80.73930436,0.715053763
2.457478006,80.34855153,0.195014663
2.637341153,79.86011049,0.08455523
2.765395894,79.32282534,0.094819159
2.852394917,78.73669609,0.109481916
2.920821114,78.10172273,0.119745846
2.966764418,77.46674938,0.129521017
2.992179863,76.88062012,0.134897361
3.000977517,76.24564677,0.144672532
2.996089932,75.65951752,0.144672532
2.979472141,75.17107648,0.144672532
2.950146628,74.73147954,0.149560117
2.910068426,74.2918826,0.149560117
2.856304985,73.90112976,0.149560117
2.788856305,73.55922103,0.154936461
2.717497556,73.1196241,0.149560117
2.640273705,72.68002716,0.139784946
2.548387097,72.19158611,0.124633431
2.445747801,71.65430097,0.099706745
2.336265885,71.16585992,0.064516129
2.224828935,70.62857478,0.019550342
2.116324536,69.99360142,-0.020527859
2.013685239,69.7493809,-0.060606061
1.920821114,70.62857478,-0.085532747
1.838709677,74.43841491,-0.090420332
1.769305963,82.3511598,-0.065493646
1.711632454,93.43877147,-0.015151515
1.664711632,104.477539,0.054740958
1.630498534,113.0741014,0.119745846
1.604105572,118.7888616,0.174975562
1.578690127,122.745234,0.219941349
1.552297165,125.6270362,0.249755621
1.52688172,127.6296445,0.269794721
1.502443793,128.7042148,0.284946237
1.478983382,128.8507471,0.294721408
1.454545455,128.3134619,0.300097752
1.42913001,127.2388916,0.300097752
1.402737048,125.8224126,0.300097752
1.375366569,124.112869,0.300097752
1.348973607,122.1591048,0.294721408
1.330400782,119.8634319,0.294721408
1.314760508,117.3235385,0.300097752
1.296187683,114.4417363,0.304985337
1.277614858,111.3157136,0.325024438
1.26001955,107.8477822,0.345063539
1.244379277,104.1844744,0.365102639
1.22971652,100.3257902,0.394916911
1.217008798,96.41826183,0.424731183
1.204301075,92.75495401,0.430107527
1.189638319,89.53124313,0.404692082
1.171065494,87.04019381,0.339687195
1.1485826,85.18411785,0.269794721
1.119257087,83.86532704,0.22971652
1.096774194,82.93728905,0.214565005
1.096774194,82.3023157,0.214565005
1.127077224,81.86271876,0.209677419
1.200391007,81.47196593,0.199902248
1.324535679,81.1789013,0.304985337
1.497556207,80.78814847,0.795210166
1.709677419,80.44623974,1.360703812
1.942326491,80.0554869,1.380742913
2.174975562,79.61588996,0.455034213
2.389051808,79.17629303,0.059628543
2.57086999,78.68785198,0.004398827
2.713587488,78.19941094,0.014662757
2.809384164,77.61328169,0.029814272
2.869012708,76.97830833,0.034701857
2.91202346,76.34333498,0.039589443
2.936461388,75.75720573,0.039589443
2.945259042,75.12223237,0.039589443
2.939393939,74.53610312,0.044477028
2.919843597,73.99881797,0.044477028
2.887585533,73.51037693,0.049853372
2.843597263,73.07077999,0.044477028
2.786901271,72.63118305,0.044477028
2.716520039,72.19158611,0.044477028
2.632453568,71.65430097,0.039589443
2.537634409,71.11701582,0.024437928
2.445747801,70.48204247,0.009775171
2.353861193,69.84706911,-0.015151515
2.250244379,69.26093986,-0.050342131
2.14173998,68.52827829,-0.095307918
2.033235582,67.84446083,-0.135386119
1.931573803,67.4048639,-0.170576735
1.840664712,68.23521367,-0.18572825
1.761485826,71.94736559,-0.18572825
1.695014663,79.90895459,-0.150537634
1.639296188,91.19194268,-0.105571848
1.594330401,102.3772426,-0.045454545
1.557184751,110.9249608,0.014662757
1.530791789,116.4931887,0.064516129
1.509286413,120.3030288,0.10459433
1.486803519,123.0382987,0.129521017
1.463343109,124.9432187,0.149560117
1.440860215,125.8712567,0.164711632
1.417399804,125.9689449,0.174975562
1.393939394,125.2851275,0.174975562
1.370478983,124.112869,0.174975562
1.346041056,122.5498576,0.179863148
1.320625611,120.8891581,0.184750733
1.295210166,118.8865498,0.174975562
1.270772239,116.639721,0.174975562
1.248289345,114.0509835,0.184750733
1.231671554,111.1691813,0.204789834
1.218963832,107.9943145,0.224828935
1.202346041,104.5752272,0.23998045
1.184750733,100.9119194,0.274682307
1.167155425,97.10207929,0.294721408
1.150537634,93.24339506,0.300097752
1.131964809,89.67777544,0.274682307
1.109481916,86.69828508,0.214565005
1.083088954,84.30492397,0.154936461
1.052785924,82.69306853,0.11485826
1.022482893,81.47196593,0.109481916
1.002932551,80.73930436,0.10459433
1.002932551,80.29970742,0.109481916
1.03030303,80.0066428,0.094819159
1.098729228,79.76242228,0.209677419
1.217986315,79.46935765,0.710166178
1.389051808,79.32282534,1.175464321
1.602150538,79.02976071,0.860215054
1.839687195,78.68785198,0.195014663
2.080156403,78.24825504,-0.060606061
2.300097752,77.759814,-0.065493646
2.486803519,77.12484065,-0.015151515
2.634408602,76.48986729,-0.005376344
2.740957967,75.80604983,-0.000488759
2.812316716,75.17107648,0.009775171
2.8514174,74.63379133,0.024437928
2.867057674,74.09650618,0.034701857
2.869990225,73.65690924,0.039589443
2.860215054,73.31500051,0.039589443
2.838709677,72.97309178,0.044477028
2.804496579,72.68002716,0.049853372
2.758553275,72.38696253,0.054740958
2.699902248,71.9962097,0.049853372
2.6285435,71.60545686,0.049853372
2.544477028,71.16585992,0.054740958
2.448680352,70.67741888,0.039589443
2.342130987,70.09128963,0.014662757
2.24340176,69.55400448,-0.01026393
2.1485826,69.06556344,-0.045454545
2.04398827,68.52827829,-0.075268817
1.938416422,68.28405777,-0.105571848
1.839687195,69.06556344,-0.115347019
1.749755621,72.38696253,-0.110459433
1.671554252,79.66473407,-0.070381232
1.605083089,90.41043701,-0.015151515
1.550342131,101.5468928,0.049853372
1.504398827,110.2411433,0.109481916
1.467253177,115.8582153,0.154936461
1.43597263,119.4238349,0.189638319
1.414467253,121.8660402,0.219941349
1.396871945,123.2825192,0.244868035
1.37829912,123.8686484,0.264907136
1.357771261,123.6244279,0.280058651
1.336265885,122.6963899,0.284946237
1.313782991,121.2799109,0.289833822
1.290322581,119.5703673,0.289833822
1.265884653,117.567759,0.300097752
1.241446725,115.3209302,0.304985337
1.217986315,112.878725,0.304985337
1.195503421,110.1922992,0.309872923
1.174975562,107.1639648,0.329912023
1.156402737,103.989098,0.35483871
1.144672532,100.4723225,0.369990225
1.135874878,96.90670288,0.399804497
1.12512219,93.29223916,0.434995112
1.115347019,89.87315186,0.450146628
1.10459433,86.9425056,0.434995112
1.091886608,84.69567681,0.379765396
1.075268817,83.18150958,0.314760508
1.053763441,82.10693928,0.274682307
1.029325513,81.37427772,0.264907136
1.012707722,80.78814847,0.264907136
1.015640274,80.34855153,0.264907136
1.054740958,80.0066428,0.254643206
1.120234604,79.76242228,0.309872923
1.220918866,79.42051355,0.685239492
1.377321603,79.17629303,1.310361681
1.57771261,78.78554019,1.445747801
1.804496579,78.34594325,0.690127077
2.035190616,77.85750221,0.189638319
2.249266862,77.36906117,0.10459433
2.432062561,76.73408781,0.124633431
2.575757576,76.09911446,0.144672532
2.679374389,75.4641411,0.154936461
2.746823069,74.87801185,0.164711632
2.784946237,74.24303849,0.169599218
2.80058651,73.75459745,0.179863148
2.797653959,73.2173123,0.184750733
2.782991202,72.87540357,0.189638319
2.757575758,72.53349484,0.189638319
2.721407625,72.24043022,0.189638319
2.672531769,71.94736559,0.189638319
2.610948192,71.60545686,0.189638319
2.537634409,71.21470403,0.189638319
2.45259042,70.72626299,0.179863148
2.357771261,70.23782194,0.164711632
2.255131965,69.65169269,0.139784946
2.150537634,69.16325165,0.10459433
2.046920821,68.67481061,0.064516129
1.958944282,68.18636956,0.019550342
1.882697947,67.84446083,-0.01026393
1.80742913,68.28405777,-0.03030303
1.738025415,71.11701582,-0.04056696
1.677419355,77.85750221,-0.020527859
1.625610948,88.35898463,0.019550342
1.583577713,99.78850503,0.079667644
1.549364614,108.9223525,0.144672532
1.521016618,115.0767097,0.195014663
1.49657869,118.984238,0.23998045
1.474095797,121.8171961,0.269794721
1.453567937,123.7221161,0.289833822
1.434017595,124.7478423,0.304985337
1.419354839,124.8455305,0.319648094
1.405669599,124.3082454,0.325024438
1.388074291,123.184831,0.329912023
1.367546432,121.6706637,0.329912023
1.345063539,119.8634319,0.325024438
1.322580645,117.7631354,0.325024438
1.300097752,115.4186184,0.325024438
1.278592375,112.7810368,0.325024438
1.257086999,109.9969228,0.329912023
1.238514174,106.9197443,0.345063539
1.221896383,103.5495011,0.369990225
1.208211144,99.98388145,0.390029326
1.19941349,96.32057363,0.419843597
1.194525904,92.6084217,0.450146628
1.186705767,89.28702261,0.459921799
1.175953079,86.40522046,0.434995112
1.161290323,84.25607987,0.37487781
1.140762463,82.59538032,0.304985337
1.119257087,81.42312182,0.264907136
1.101661779,80.59277205,0.254643206
1.099706745,80.0066428,0.254643206
1.127077224,79.56704586,0.26001955
1.19941349,79.22513713,0.254643206
1.324535679,78.98091661,0.365102639
1.500488759,78.73669609,0.840175953
1.683284457,78.44363146,1.41544477
1.872922776,78.19941094,1.460899316
2.092864125,77.85750221,0.560117302
2.312805474,77.46674938,0.149560117
2.509286413,77.12484065,0.094819159
2.668621701,76.6363996,0.10459433
2.787878788,76.09911446,0.124633431
2.869990225,75.4641411,0.134897361
2.919843597,74.92685595,0.139784946
2.943304008,74.3407267,0.149560117
2.947214076,73.80344156,0.154936461
2.934506354,73.31500051,0.164711632
2.911045943,72.77771537,0.164711632
2.876832845,72.43580664,0.169599218
2.831867058,72.0450538,0.169599218
2.776148583,71.75198918,0.174975562
2.709677419,71.36123634,0.174975562
2.630498534,70.97048351,0.169599218
2.539589443,70.53088657,0.159824047
2.438905181,70.09128963,0.144672532
2.332355816,69.60284859,0.11485826
2.221896383,69.16325165,0.079667644
2.112414467,68.67481061,0.034701857
2.007820137,68.18636956,-0.005376344
1.91202346,67.94214904,-0.04056696
1.835777126,68.91903113,-0.055229717
1.772238514,72.92424768,-0.055229717
1.711632454,81.03236899,-0.020527859
1.657869013,92.11998066,0.029814272
1.611925709,103.0122159,0.094819159
1.573802542,111.2180254,0.159824047
1.541544477,116.7374092,0.209677419
1.515151515,120.4495611,0.249755621
1.491691105,123.0382987,0.274682307
1.470185728,124.7966864,0.294721408
1.449657869,125.7247244,0.304985337
1.428152493,125.8712567,0.309872923
1.411534702,125.1874393,0.314760508
1.395894428,124.0640249,0.319648094
1.375366569,122.5010135,0.314760508
1.352883675,120.6937817,0.309872923
1.330400782,118.5934852,0.304985337
1.308895406,116.2489682,0.304985337
1.289345064,113.5625424,0.304985337
1.270772239,110.534208,0.314760508
1.253176931,107.3104971,0.339687195
1.23655914,103.7937216,0.359726295
1.221896383,100.0327255,0.379765396
1.209188661,96.32057363,0.410068426
1.195503421,92.6084217,0.434995112
1.18572825,89.38471082,0.439882698
1.177908113,86.60059687,0.399804497
1.164222874,84.50030039,0.334799609
1.143695015,82.93728905,0.264907136
1.122189638,81.86271876,0.23998045
1.106549365,81.03236899,0.234604106
1.109481916,80.54392795,0.234604106
1.146627566,80.15317511,0.22971652
1.22971652,79.86011049,0.23998045
1.364613881,79.56704586,0.444770283
1.54740958,79.17629303,1.03030303
1.767350929,78.8832284,1.420821114
1.972629521,78.49247557,0.985337243
2.164222874,78.10172273,0.325024438
2.365591398,77.61328169,0.08455523
2.549364614,77.02715244,0.069892473
2.700879765,76.48986729,0.089931574
2.815249267,75.85489394,0.10459433
2.901270772,75.31760879,0.11485826
2.961876833,74.68263543,0.124633431
2.99315738,74.04766208,0.129521017
3.001955034,73.41268872,0.134897361
2.992179863,72.87540357,0.139784946
2.968719453,72.43580664,0.144672532
2.931573803,71.9962097,0.149560117
2.887585533,71.65430097,0.149560117
2.834799609,71.36123634,0.149560117
2.767350929,71.06817172,0.149560117
2.687194526,70.67741888,0.144672532
2.595307918,70.23782194,0.129521017
2.493646139,69.79822501,0.10459433
2.386119257,69.35862807,0.074780059
2.275659824,68.87018702,0.034701857
2.167155425,68.38174598,-0.005376344
2.063538612,67.84446083,-0.050342131
1.966764418,67.79561673,-0.085532747
1.880742913,69.30978396,-0.100195503
1.813294233,74.19419439,-0.095307918
1.760508309,82.93728905,-0.060606061
1.712609971,93.92721252,-0.005376344
1.669599218,104.0379421,0.054740958
1.632453568,111.4134018,0.109481916
1.601173021,116.2489682,0.149560117
1.572825024,119.4726791,0.179863148
1.54740958,121.9148843,0.199902248
1.522971652,123.4778956,0.214565005
1.498533724,124.1617131,0.224828935
1.474095797,124.0640249,0.22971652
1.449657869,123.184831,0.234604106
1.424242424,121.7195078,0.219941349
1.403714565,119.912276,0.219941349
1.38514174,117.8119795,0.219941349
1.363636364,115.3697743,0.209677419
1.34115347,112.7810368,0.204789834
1.318670577,109.9969228,0.209677419
1.2971652,106.9197443,0.219941349
1.276637341,103.5983452,0.234604106
1.258064516,100.0327255,0.254643206
1.241446725,96.36941773,0.284946237
1.226783969,92.6084217,0.325024438
1.213098729,89.04280209,0.334799609
1.19941349,85.91677942,0.314760508
1.188660802,83.37688599,0.264907136
1.176930596,81.42312182,0.189638319
1.159335288,80.0554869,0.144672532
1.138807429,79.02976071,0.139784946
1.126099707,78.29709915,0.134897361
1.132942326,77.80865811,0.139784946
1.173998045,77.41790527,0.129521017
1.261974585,77.02715244,0.195014663
1.400782014,76.73408781,0.600195503
1.586510264,76.34333498,1.160312805
1.806451613,76.00142625,1.220430108
2.041055718,75.56182931,0.365102639
2.24340176,75.07338827,-0.01026393
2.41544477,74.48725902,-0.04056696
2.580645161,73.90112976,0.004398827
2.718475073,73.31500051,0.019550342
2.823069404,72.68002716,0.029814272
2.893450635,72.09389791,0.039589443
2.934506354,71.55661276,0.049853372
2.952101662,71.06817172,0.059628543
2.94916911,70.62857478,0.064516129
2.930596285,70.28666605,0.059628543
2.898338221,70.09128963,0.069892473
2.853372434,69.79822501,0.069892473
2.794721408,69.40747217,0.064516129
2.731182796,69.16325165,0.074780059
2.661779081,68.87018702,0.064516129
2.576735093,68.43059009,0.054740958
2.478005865,67.94214904,0.039589443
2.370478983,67.5025521,0.009775171
2.258064516,67.11179927,-0.025415445
2.144672532,66.72104644,-0.070381232
2.034213099,66.2814495,-0.100195503
1.930596285,65.93954077,-0.135386119
1.834799609,66.18376129,-0.160312805
1.749755621,68.18636956,-0.160312805
1.676441838,73.75459745,-0.135386119
1.62170088,83.18150958,-0.090420332
1.579667644,94.31796535,-0.035190616
1.54056696,104.0379421,0.019550342
1.506353861,110.8761167,0.069892473
1.477028348,115.223242,0.109481916
1.450635386,118.1050441,0.139784946
1.426197458,120.0588083,0.164711632
1.402737048,121.1333786,0.179863148
1.379276637,121.2799109,0.189638319
1.35483871,120.6937817,0.189638319
1.330400782,119.4238349,0.199902248
1.304985337,117.7631354,0.199902248
1.278592375,115.8093712,0.199902248
1.257086999,113.6113865,0.199902248
1.239491691,111.1691813,0.204789834
1.217986315,108.4827556,0.214565005
1.196480938,105.6009534,0.234604106
1.174975562,102.572619,0.254643206
1.15542522,99.30006399,0.274682307
1.138807429,95.88097669,0.309872923
1.124144673,92.31535707,0.349951124
1.11143695,88.84742567,0.359726295
1.098729228,85.81909121,0.329912023
1.085043988,83.37688599,0.274682307
1.068426197,81.61849824,0.219941349
1.054740958,80.44623974,0.189638319
1.040078201,79.46935765,0.189638319
1.022482893,78.78554019,0.189638319
1.011730205,78.24825504,0.195014663
1.021505376,77.80865811,0.184750733
1.06744868,77.46674938,0.309872923
1.161290323,77.22252885,0.815249267
1.306940371,77.02715244,1.310361681
1.500488759,76.92946423,1.035190616
1.728250244,76.68524371,0.35483871
1.968719453,76.34333498,0.064516129
2.201368524,76.00142625,0.054740958
2.408602151,75.56182931,0.08455523
2.562072336,75.12223237,0.10459433
2.671554252,74.63379133,0.11485826
2.757575758,74.09650618,0.124633431
2.815249267,73.60806514,0.134897361
2.845552297,73.1684682,0.144672532
2.854349951,72.77771537,0.154936461
2.845552297,72.48465074,0.159824047
2.822091887,72.24043022,0.164711632
2.785923754,71.94736559,0.169599218
2.736070381,71.60545686,0.174975562
2.674486804,71.31239224,0.174975562
2.601173021,70.8727953,0.169599218
2.527859238,70.38435426,0.154936461
2.450635386,69.94475732,0.144672532
2.358748778,69.40747217,0.11485826
2.257086999,68.91903113,0.08455523
2.152492669,68.47943419,0.044477028
2.047898338,68.03983725,0.004398827
1.948191593,67.79561673,-0.03030303
1.85826002,68.47943419,-0.045454545
1.778103617,71.65430097,-0.045454545
1.709677419,78.8832284,-0.015151515
1.65200391,89.28702261,0.039589443
1.605083089,99.98388145,0.099706745
1.566959922,108.2385351,0.159824047
1.538611926,113.6602306,0.204789834
1.518084066,117.2258503,0.244868035
1.498533724,119.6680555,0.269794721
1.479960899,121.1333786,0.289833822
1.462365591,121.6218196,0.304985337
1.444770283,121.2799109,0.314760508
1.427174976,120.3030288,0.325024438
1.408602151,118.7888616,0.325024438
1.389051808,117.0304738,0.329912023
1.370478983,114.9790215,0.329912023
1.351906158,112.7321927,0.329912023
1.33431085,110.2899874,0.325024438
1.322580645,107.7012499,0.325024438
1.314760508,104.8682919,0.334799609
1.304985337,101.7911133,0.365102639
1.295210166,98.46971421,0.379765396
1.285434995,95.05062691,0.404692082
1.275659824,91.53385141,0.439882698
1.26686217,88.16360821,0.459921799
1.257086999,85.28180606,0.464809384
1.245356794,82.98613316,0.410068426
1.227761486,81.37427772,0.339687195
1.206256109,80.29970742,0.284946237
1.183773216,79.46935765,0.26001955
1.167155425,78.9320725,0.254643206
1.166177908,78.44363146,0.26001955
1.189638319,78.05287863,0.249755621
1.251221896,77.61328169,0.284946237
1.359726295,77.32021706,0.589931574
1.518084066,77.02715244,1.225317693
1.718475073,76.73408781,1.450635386
1.945259042,76.44102319,0.865102639
2.177908113,76.09911446,0.26001955
2.395894428,75.75720573,0.089931574
2.582600196,75.21992058,0.08455523
2.730205279,74.63379133,0.11485826
2.835777126,73.99881797,0.129521017
2.898338221,73.36384462,0.134897361
2.928641251,72.68002716,0.144672532
2.942326491,72.09389791,0.154936461
2.939393939,71.55661276,0.159824047
2.921798631,71.06817172,0.164711632
2.893450635,70.62857478,0.164711632
2.854349951,70.23782194,0.164711632
2.804496579,69.94475732,0.169599218
2.742913001,69.60284859,0.169599218
2.670576735,69.26093986,0.169599218
2.586510264,68.87018702,0.159824047
2.493646139,68.43059009,0.144672532
2.392961877,67.99099315,0.119745846
2.300097752,67.5025521,0.089931574
2.212121212,67.06295517,0.049853372
2.117302053,66.62335823,0.004398827
2.023460411,66.23260539,-0.03030303
1.935483871,66.42798181,-0.055229717
1.856304985,68.52827829,-0.065493646
1.787878788,74.3407267,-0.045454545
1.729227761,84.15839166,-0.000488759
1.680351906,95.53906796,0.064516129
1.640273705,105.3078888,0.129521017
1.60801564,112.0483752,0.184750733
1.580645161,116.4443446,0.22971652
1.560117302,119.5703673,0.264907136
1.542521994,121.8171961,0.289833822
1.522971652,123.184831,0.300097752
1.50342131,123.673272,0.309872923
1.482893451,123.3802074,0.314760508
1.460410557,122.4521694,0.319648094
1.43597263,121.0356904,0.319648094
1.410557185,119.3261467,0.319648094
1.38514174,117.3235385,0.319648094
1.359726295,114.9790215,0.319648094
1.335288368,112.4879721,0.319648094
1.311827957,109.8015464,0.329912023
1.289345064,106.822056,0.35483871
1.272727273,103.5495011,0.379765396
1.26001955,99.98388145,0.399804497
1.246334311,96.32057363,0.434995112
1.233626588,92.6572658,0.459921799
1.220918866,89.38471082,0.464809384
1.207233627,86.50290867,0.419843597
1.191593353,84.15839166,0.349951124
1.172043011,82.49769212,0.289833822
1.149560117,81.1789013,0.26001955
